"","Date","Time","Latitude","Longitude","Species","Multispecies","Total.zebras","DazzleID"
"571","6/8/21",1142,0.46977749,36.8540047,"PZ",0,14,57
"57.1","6/8/21",1142,0.46977749,36.8540047,"PZ",0,14,57
"57.2","6/8/21",1142,0.46977749,36.8540047,"PZ",0,14,57
"57.3","6/8/21",1142,0.46977749,36.8540047,"PZ",0,14,57
"57.4","6/8/21",1142,0.46977749,36.8540047,"PZ",0,14,57
"57.5","6/8/21",1142,0.46977749,36.8540047,"PZ",0,14,57
"57.6","6/8/21",1142,0.46977749,36.8540047,"PZ",0,14,57
"57.7","6/8/21",1142,0.46977749,36.8540047,"PZ",0,14,57
"57.8","6/8/21",1142,0.46977749,36.8540047,"PZ",0,14,57
"57.9","6/8/21",1142,0.46977749,36.8540047,"PZ",0,14,57
"57.10","6/8/21",1142,0.46977749,36.8540047,"PZ",0,14,57
"57.11","6/8/21",1142,0.46977749,36.8540047,"PZ",0,14,57
"57.12","6/8/21",1142,0.46977749,36.8540047,"PZ",0,14,57
"57.13","6/8/21",1142,0.46977749,36.8540047,"PZ",0,14,57
"1101","6/3/21",1020,0.468911959,36.85907079,"PZ",0,12,1
"110.1","6/3/21",1020,0.468911959,36.85907079,"PZ",0,12,1
"110.2","6/3/21",1020,0.468911959,36.85907079,"PZ",0,12,1
"110.3","6/3/21",1020,0.468911959,36.85907079,"PZ",0,12,1
"110.4","6/3/21",1020,0.468911959,36.85907079,"PZ",0,12,1
"110.5","6/3/21",1020,0.468911959,36.85907079,"PZ",0,12,1
"110.6","6/3/21",1020,0.468911959,36.85907079,"PZ",0,12,1
"110.7","6/3/21",1020,0.468911959,36.85907079,"PZ",0,12,1
"110.8","6/3/21",1020,0.468911959,36.85907079,"PZ",0,12,1
"110.9","6/3/21",1020,0.468911959,36.85907079,"PZ",0,12,1
"110.10","6/3/21",1020,0.468911959,36.85907079,"PZ",0,12,1
"110.11","6/3/21",1020,0.468911959,36.85907079,"PZ",0,12,1
"1.12","6/3/21",1020,0.468911959,36.85907079,"PZ",0,12,1
"1.1.1","6/3/21",1020,0.468911959,36.85907079,"PZ",0,12,1
"1.1.2","6/3/21",1020,0.468911959,36.85907079,"PZ",0,12,1
"1.1.3","6/3/21",1020,0.468911959,36.85907079,"PZ",0,12,1
"1.1.4","6/3/21",1020,0.468911959,36.85907079,"PZ",0,12,1
"1.1.5","6/3/21",1020,0.468911959,36.85907079,"PZ",0,12,1
"1.1.6","6/3/21",1020,0.468911959,36.85907079,"PZ",0,12,1
"1.1.7","6/3/21",1020,0.468911959,36.85907079,"PZ",0,12,1
"1.1.8","6/3/21",1020,0.468911959,36.85907079,"PZ",0,12,1
"1.1.9","6/3/21",1020,0.468911959,36.85907079,"PZ",0,12,1
"1.1.10","6/3/21",1020,0.468911959,36.85907079,"PZ",0,12,1
"1.1.11","6/3/21",1020,0.468911959,36.85907079,"PZ",0,12,1
"1.21","6/3/21",1020,0.468911959,36.85907079,"PZ",0,12,1
"1.2.1","6/3/21",1020,0.468911959,36.85907079,"PZ",0,12,1
"1.2.2","6/3/21",1020,0.468911959,36.85907079,"PZ",0,12,1
"1.2.3","6/3/21",1020,0.468911959,36.85907079,"PZ",0,12,1
"1.2.4","6/3/21",1020,0.468911959,36.85907079,"PZ",0,12,1
"1.2.5","6/3/21",1020,0.468911959,36.85907079,"PZ",0,12,1
"1.2.6","6/3/21",1020,0.468911959,36.85907079,"PZ",0,12,1
"1.2.7","6/3/21",1020,0.468911959,36.85907079,"PZ",0,12,1
"1.2.8","6/3/21",1020,0.468911959,36.85907079,"PZ",0,12,1
"1.2.9","6/3/21",1020,0.468911959,36.85907079,"PZ",0,12,1
"1.2.10","6/3/21",1020,0.468911959,36.85907079,"PZ",0,12,1
"1.2.11","6/3/21",1020,0.468911959,36.85907079,"PZ",0,12,1
"1.31","6/3/21",1020,0.468911959,36.85907079,"PZ",0,12,1
"1.3.1","6/3/21",1020,0.468911959,36.85907079,"PZ",0,12,1
"1.3.2","6/3/21",1020,0.468911959,36.85907079,"PZ",0,12,1
"1.3.3","6/3/21",1020,0.468911959,36.85907079,"PZ",0,12,1
"1.3.4","6/3/21",1020,0.468911959,36.85907079,"PZ",0,12,1
"1.3.5","6/3/21",1020,0.468911959,36.85907079,"PZ",0,12,1
"1.3.6","6/3/21",1020,0.468911959,36.85907079,"PZ",0,12,1
"1.3.7","6/3/21",1020,0.468911959,36.85907079,"PZ",0,12,1
"1.3.8","6/3/21",1020,0.468911959,36.85907079,"PZ",0,12,1
"1.3.9","6/3/21",1020,0.468911959,36.85907079,"PZ",0,12,1
"1.3.10","6/3/21",1020,0.468911959,36.85907079,"PZ",0,12,1
"1.3.11","6/3/21",1020,0.468911959,36.85907079,"PZ",0,12,1
"1.41","6/3/21",1020,0.468911959,36.85907079,"PZ",0,12,1
"1.4.1","6/3/21",1020,0.468911959,36.85907079,"PZ",0,12,1
"1.4.2","6/3/21",1020,0.468911959,36.85907079,"PZ",0,12,1
"1.4.3","6/3/21",1020,0.468911959,36.85907079,"PZ",0,12,1
"1.4.4","6/3/21",1020,0.468911959,36.85907079,"PZ",0,12,1
"1.4.5","6/3/21",1020,0.468911959,36.85907079,"PZ",0,12,1
"1.4.6","6/3/21",1020,0.468911959,36.85907079,"PZ",0,12,1
"1.4.7","6/3/21",1020,0.468911959,36.85907079,"PZ",0,12,1
"1.4.8","6/3/21",1020,0.468911959,36.85907079,"PZ",0,12,1
"1.4.9","6/3/21",1020,0.468911959,36.85907079,"PZ",0,12,1
"1.4.10","6/3/21",1020,0.468911959,36.85907079,"PZ",0,12,1
"1.4.11","6/3/21",1020,0.468911959,36.85907079,"PZ",0,12,1
"1.51","6/3/21",1020,0.468911959,36.85907079,"PZ",0,12,1
"1.5.1","6/3/21",1020,0.468911959,36.85907079,"PZ",0,12,1
"1.5.2","6/3/21",1020,0.468911959,36.85907079,"PZ",0,12,1
"1.5.3","6/3/21",1020,0.468911959,36.85907079,"PZ",0,12,1
"1.5.4","6/3/21",1020,0.468911959,36.85907079,"PZ",0,12,1
"1.5.5","6/3/21",1020,0.468911959,36.85907079,"PZ",0,12,1
"1.5.6","6/3/21",1020,0.468911959,36.85907079,"PZ",0,12,1
"1.5.7","6/3/21",1020,0.468911959,36.85907079,"PZ",0,12,1
"1.5.8","6/3/21",1020,0.468911959,36.85907079,"PZ",0,12,1
"1.5.9","6/3/21",1020,0.468911959,36.85907079,"PZ",0,12,1
"1.5.10","6/3/21",1020,0.468911959,36.85907079,"PZ",0,12,1
"1.5.11","6/3/21",1020,0.468911959,36.85907079,"PZ",0,12,1
"1.61","6/3/21",1020,0.468911959,36.85907079,"PZ",0,12,1
"1.6.1","6/3/21",1020,0.468911959,36.85907079,"PZ",0,12,1
"1.6.2","6/3/21",1020,0.468911959,36.85907079,"PZ",0,12,1
"1.6.3","6/3/21",1020,0.468911959,36.85907079,"PZ",0,12,1
"1.6.4","6/3/21",1020,0.468911959,36.85907079,"PZ",0,12,1
"1.6.5","6/3/21",1020,0.468911959,36.85907079,"PZ",0,12,1
"1.6.6","6/3/21",1020,0.468911959,36.85907079,"PZ",0,12,1
"1.6.7","6/3/21",1020,0.468911959,36.85907079,"PZ",0,12,1
"1.6.8","6/3/21",1020,0.468911959,36.85907079,"PZ",0,12,1
"1.6.9","6/3/21",1020,0.468911959,36.85907079,"PZ",0,12,1
"1.6.10","6/3/21",1020,0.468911959,36.85907079,"PZ",0,12,1
"1.6.11","6/3/21",1020,0.468911959,36.85907079,"PZ",0,12,1
"1.71","6/3/21",1020,0.468911959,36.85907079,"PZ",0,12,1
"1.7.1","6/3/21",1020,0.468911959,36.85907079,"PZ",0,12,1
"1.7.2","6/3/21",1020,0.468911959,36.85907079,"PZ",0,12,1
"1.7.3","6/3/21",1020,0.468911959,36.85907079,"PZ",0,12,1
"1.7.4","6/3/21",1020,0.468911959,36.85907079,"PZ",0,12,1
"1.7.5","6/3/21",1020,0.468911959,36.85907079,"PZ",0,12,1
"1.7.6","6/3/21",1020,0.468911959,36.85907079,"PZ",0,12,1
"1.7.7","6/3/21",1020,0.468911959,36.85907079,"PZ",0,12,1
"1.7.8","6/3/21",1020,0.468911959,36.85907079,"PZ",0,12,1
"1.7.9","6/3/21",1020,0.468911959,36.85907079,"PZ",0,12,1
"1.7.10","6/3/21",1020,0.468911959,36.85907079,"PZ",0,12,1
